NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
8172350,37.27850547996742,0.004696273612001013,2.9560000000000004,1.072,2.526,1.074,1.8730000000000002,1.069,1,17.969796156574446,54.405496573931,18.278255192569862,0.31901573463009425
8174425,37.28374596455646,0.003816286444438071,1.781,1.899,0.96,1.57,2.42,1.945,1,32.1893132934894,47.39923185446622,34.18102938528551,0.5965715044941656
8176564,37.2974356673606,0.007069166852684454,1.456,1.053,-0.266,1.0290000000000001,1.777,1.053,1,43.40965649234909,37.39622919988965,49.25671070475677,0.8596917805003421
8178420,37.297736874885295,0.004019234231437844,1.0659999999999998,0.113,0.684,0.129,0.826,0.10099999999999999,1,24.38281504987689,51.84908975024617,25.1861402825888,0.4395810738003496
8180758,37.287434762402135,-0.00543257710744083,3.109,0.439,0.15,0.40399999999999997,3.137,0.439,1,39.53488055585866,41.471078195615256,43.631204044415966,0.7615081671845249
8182106,37.31851076574334,0.008097010432229936,2.237,0.5329999999999999,1.608,0.53,1.6440000000000001,0.537,1,22.218791077756958,52.81396160979579,22.817122357213062,0.39823391096377764
8184609,37.31857784021433,0.0036626897025628298,2.861,1.9,0.038,2.186,3.4339999999999997,1.9,1,40.28946298065822,40.738038569665,44.68300076313899,0.7798654829879144
8185154,37.29647553183986,-0.00866486948099744,5.631,0.903,2.865,0.8590000000000001,4.931,0.9179999999999999,1,28.57972349148319,49.66075827100218,29.92131954267228,0.5222255425609552
8188599,37.31412944043196,-0.00576833139682465,3.9219999999999997,0.41700000000000004,2.133,0.47600000000000003,3.318,0.389,1,27.455453879245333,50.29004427680543,28.632386863946202,0.4997294234806349
8191125,37.318176722073524,-0.00814622537815738,6.315,0.996,4.883,1.016,4.127,0.966,1,19.692001928120483,53.80728143772699,20.101865467755374,0.3508437382052813
8191488,37.353814506956056,0.009530830859873676,1.771,0.758,1.19,0.8170000000000001,1.515,0.7190000000000001,1,25.049891666378326,51.53203364657663,25.925562783509875,0.45248643100475316
8191684,37.329373398782344,-0.0033628960332467896,1.4,0.752,-0.013000000000000001,0.78,1.589,0.752,1,40.67961957647702,40.348399127416876,45.23437020646649,0.7894886951688673
8194494,37.33938825552232,-0.0031082094591380802,3.573,1.07,3.213,1.1079999999999999,1.895,0.9520000000000001,1,15.085889726187897,55.27433217841585,15.265870685197067,0.2664397066403716
8195625,37.368730490612734,0.009960019776010956,2.93,1.745,0.45299999999999996,1.6269999999999998,3.38,1.7469999999999999,1,37.72752066165933,43.12336961723154,41.183248869753356,0.7187832894454295
8200338,37.34981612827456,-0.00802855617347703,2.3,0.514,2.191,0.514,0.867,0.511,1,10.730847771518114,56.28374050032412,10.794593571213834,0.1884011992322944
8200472,37.37794782590275,0.00617672165147717,1.358,0.647,0.795,0.604,1.2770000000000001,0.6629999999999999,1,27.81932193808695,50.08979335465087,29.04777675639832,0.5069793447834295
